city,date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,rain_sum,wind_speed_10m_max,rain_tomorrow,weather_condition,year,month,day,season,temp_range,weather_cluster,weather_pattern
Delhi,09-05-2020,39.6,25.3,41.2,26.0,0.0,18.8,0,Overcast,2020,5,9,Summer,14.3,2,Dry Summer
Delhi,10-05-2020,36.2,24.6,37.9,25.7,0.3,20.7,1,Light Drizzle,2020,5,10,Summer,11.6,2,Dry Summer
Delhi,11-05-2020,35.7,22.8,38.1,24.5,0.3,15.8,1,Light Drizzle,2020,5,11,Summer,12.9,2,Dry Summer
Delhi,12-05-2020,35.4,23.1,38.9,25.0,0.0,17.7,0,Overcast,2020,5,12,Summer,12.3,2,Dry Summer
Delhi,13-05-2020,35.6,26.0,38.0,28.9,0.0,14.1,0,Overcast,2020,5,13,Summer,9.6,2,Dry Summer
Delhi,14-05-2020,36.5,24.4,40.5,28.4,0.0,17.3,0,Overcast,2020,5,14,Summer,12.1,2,Dry Summer
Delhi,15-05-2020,38.6,24.7,38.5,26.2,0.0,20.6,0,Mainly Clear,2020,5,15,Summer,13.9,2,Dry Summer
Delhi,16-05-2020,38.4,24.4,36.4,24.9,0.0,18.7,0,Mainly Clear,2020,5,16,Summer,14.0,2,Dry Summer
Delhi,17-05-2020,38.9,24.8,38.9,25.0,0.0,13.7,0,Overcast,2020,5,17,Summer,14.1,2,Dry Summer
Delhi,18-05-2020,39.1,23.9,38.0,24.5,0.0,18.6,0,Partly Cloudy,2020,5,18,Summer,15.2,2,Dry Summer
Delhi,19-05-2020,38.2,23.9,37.8,23.5,0.0,15.5,0,Mainly Clear,2020,5,19,Summer,14.3,2,Dry Summer
Delhi,20-05-2020,38.0,23.0,35.7,21.0,0.0,21.1,0,Clear,2020,5,20,Summer,15.0,2,Dry Summer
Delhi,21-05-2020,40.6,23.5,37.1,22.3,0.0,22.7,0,Clear,2020,5,21,Summer,17.1,2,Dry Summer
Delhi,22-05-2020,42.1,25.1,41.9,24.2,0.0,11.7,0,Clear,2020,5,22,Summer,17.0,2,Dry Summer
Delhi,23-05-2020,41.4,27.4,42.4,27.8,0.0,17.3,0,Partly Cloudy,2020,5,23,Summer,14.0,2,Dry Summer
Delhi,24-05-2020,42.5,27.7,41.6,27.3,0.0,24.3,0,Partly Cloudy,2020,5,24,Summer,14.8,2,Dry Summer
Delhi,25-05-2020,43.6,27.1,41.3,26.5,0.0,23.7,0,Clear,2020,5,25,Summer,16.5,2,Dry Summer
Delhi,26-05-2020,44.4,28.2,43.1,27.2,0.0,21.4,0,Partly Cloudy,2020,5,26,Summer,16.2,2,Dry Summer
Delhi,27-05-2020,43.8,28.7,43.2,27.0,0.0,15.7,0,Mainly Clear,2020,5,27,Summer,15.1,2,Dry Summer
Delhi,28-05-2020,38.3,28.6,39.3,28.9,0.0,30.2,0,Overcast,2020,5,28,Summer,9.7,2,Dry Summer
Delhi,29-05-2020,35.1,26.4,35.2,26.7,3.6,27.6,1,Dense Drizzle,2020,5,29,Summer,8.7,2,Dry Summer
Delhi,30-05-2020,32.1,23.7,35.3,25.4,4.6,18.6,1,Moderate Rain,2020,5,30,Summer,8.4,2,Dry Summer
Delhi,31-05-2020,32.0,23.2,36.4,26.7,0.2,13.4,1,Light Drizzle,2020,5,31,Summer,8.8,2,Dry Summer
Delhi,01-06-2020,32.8,21.9,37.2,25.2,0.0,8.7,0,Overcast,2020,6,1,Monsoon,10.9,1,Mild Transition
Delhi,02-06-2020,33.9,24.0,37.3,28.2,0.0,13.1,0,Overcast,2020,6,2,Monsoon,9.9,2,Dry Summer
Delhi,03-06-2020,35.6,24.2,39.0,28.5,0.0,10.9,0,Partly Cloudy,2020,6,3,Monsoon,11.4,2,Dry Summer
Delhi,04-06-2020,35.3,24.6,38.1,28.1,0.0,13.7,0,Overcast,2020,6,4,Monsoon,10.7,2,Dry Summer
Delhi,05-06-2020,34.3,24.9,37.8,27.9,0.0,12.4,0,Mainly Clear,2020,6,5,Monsoon,9.4,2,Dry Summer
Delhi,06-06-2020,34.6,24.5,38.2,26.9,0.0,13.2,0,Overcast,2020,6,6,Monsoon,10.1,2,Dry Summer
Delhi,07-06-2020,36.0,26.7,40.0,30.3,1.1,15.5,1,Moderate Drizzle,2020,6,7,Monsoon,9.3,2,Dry Summer
Delhi,08-06-2020,35.4,25.7,38.8,29.8,0.1,13.7,1,Light Drizzle,2020,6,8,Monsoon,9.7,2,Dry Summer
Delhi,09-06-2020,38.2,26.7,41.7,31.0,0.0,12.9,0,Mainly Clear,2020,6,9,Monsoon,11.5,2,Dry Summer
Delhi,10-06-2020,38.5,28.4,42.7,33.9,0.0,20.2,0,Mainly Clear,2020,6,10,Monsoon,10.1,2,Dry Summer
Delhi,11-06-2020,38.1,27.9,42.7,32.5,0.0,12.6,0,Mainly Clear,2020,6,11,Monsoon,10.2,2,Dry Summer
Delhi,12-06-2020,38.8,29.2,43.6,32.9,0.0,17.3,0,Partly Cloudy,2020,6,12,Monsoon,9.6,2,Dry Summer
Delhi,13-06-2020,38.9,29.8,43.2,33.6,0.0,16.1,0,Overcast,2020,6,13,Monsoon,9.1,2,Dry Summer
Delhi,14-06-2020,38.7,29.3,42.6,34.5,0.0,13.8,0,Partly Cloudy,2020,6,14,Monsoon,9.4,2,Dry Summer
Delhi,15-06-2020,40.6,29.3,42.0,34.2,0.0,18.2,0,Mainly Clear,2020,6,15,Monsoon,11.3,2,Dry Summer
Delhi,16-06-2020,39.7,28.6,44.3,31.7,0.1,13.7,1,Light Drizzle,2020,6,16,Monsoon,11.1,2,Dry Summer
Delhi,17-06-2020,40.1,29.3,44.3,32.4,0.0,17.6,0,Mainly Clear,2020,6,17,Monsoon,10.8,2,Dry Summer
Delhi,18-06-2020,41.5,28.3,45.1,32.3,0.0,18.9,0,Partly Cloudy,2020,6,18,Monsoon,13.2,2,Dry Summer
Delhi,19-06-2020,41.0,30.3,46.0,34.6,0.0,18.3,0,Partly Cloudy,2020,6,19,Monsoon,10.7,2,Dry Summer
Delhi,20-06-2020,39.4,29.5,43.0,33.4,1.5,22.7,1,Slight Rain,2020,6,20,Monsoon,9.9,2,Dry Summer
Delhi,21-06-2020,38.5,28.4,43.0,32.2,0.0,14.8,0,Mainly Clear,2020,6,21,Monsoon,10.1,2,Dry Summer
Delhi,22-06-2020,36.1,27.5,41.6,32.2,1.8,11.0,1,Moderate Drizzle,2020,6,22,Monsoon,8.6,2,Dry Summer
Delhi,23-06-2020,34.9,28.4,39.5,32.8,0.4,21.3,1,Light Drizzle,2020,6,23,Monsoon,6.5,2,Dry Summer
Delhi,24-06-2020,33.0,28.2,37.9,33.3,2.0,15.5,1,Slight Rain,2020,6,24,Monsoon,4.8,2,Dry Summer
Delhi,25-06-2020,37.3,26.8,42.3,33.0,0.0,10.0,0,Overcast,2020,6,25,Monsoon,10.5,2,Dry Summer
Delhi,26-06-2020,36.6,28.1,40.2,34.3,1.3,20.0,1,Moderate Drizzle,2020,6,26,Monsoon,8.5,2,Dry Summer
Delhi,27-06-2020,38.9,29.2,41.4,34.6,0.1,29.4,1,Light Drizzle,2020,6,27,Monsoon,9.7,2,Dry Summer
Delhi,28-06-2020,39.8,30.0,42.5,34.4,0.3,26.5,1,Light Drizzle,2020,6,28,Monsoon,9.8,2,Dry Summer
Delhi,29-06-2020,39.8,29.7,44.0,34.3,0.3,27.3,1,Light Drizzle,2020,6,29,Monsoon,10.1,2,Dry Summer
Delhi,30-06-2020,36.5,27.2,41.4,31.0,0.0,16.3,0,Overcast,2020,6,30,Monsoon,9.3,2,Dry Summer
Delhi,01-07-2020,38.4,28.7,43.8,33.4,0.0,13.5,0,Mainly Clear,2020,7,1,Monsoon,9.7,2,Dry Summer
Delhi,02-07-2020,40.8,30.3,43.4,36.2,0.0,16.7,0,Mainly Clear,2020,7,2,Monsoon,10.5,2,Dry Summer
Delhi,03-07-2020,41.3,31.0,47.3,35.6,0.0,23.4,0,Partly Cloudy,2020,7,3,Monsoon,10.3,2,Dry Summer
Delhi,04-07-2020,37.8,28.7,43.6,33.8,0.0,20.8,0,Partly Cloudy,2020,7,4,Monsoon,9.1,2,Dry Summer
Delhi,05-07-2020,34.2,25.1,39.0,29.3,3.3,18.1,1,Moderate Rain,2020,7,5,Monsoon,9.1,2,Dry Summer
Delhi,06-07-2020,34.6,26.6,40.2,32.1,0.6,15.6,1,Light Drizzle,2020,7,6,Monsoon,8.0,2,Dry Summer
Delhi,07-07-2020,32.7,27.2,36.4,31.0,1.6,25.2,1,Moderate Drizzle,2020,7,7,Monsoon,5.5,2,Dry Summer
Delhi,08-07-2020,32.5,25.9,37.6,30.2,3.4,18.7,1,Dense Drizzle,2020,7,8,Monsoon,6.6,2,Dry Summer
Delhi,09-07-2020,34.0,27.0,39.9,33.4,4.1,11.1,1,Slight Rain,2020,7,9,Monsoon,7.0,2,Dry Summer
Delhi,10-07-2020,37.5,28.3,41.9,34.7,1.9,16.8,1,Moderate Drizzle,2020,7,10,Monsoon,9.2,2,Dry Summer
Delhi,11-07-2020,36.1,26.3,41.7,31.4,1.2,20.2,1,Moderate Drizzle,2020,7,11,Monsoon,9.8,2,Dry Summer
Delhi,12-07-2020,35.9,28.8,40.8,34.2,0.2,15.3,1,Light Drizzle,2020,7,12,Monsoon,7.1,2,Dry Summer
Delhi,13-07-2020,36.6,26.6,40.8,32.8,0.0,15.8,0,Overcast,2020,7,13,Monsoon,10.0,2,Dry Summer
Delhi,14-07-2020,39.0,29.0,43.1,34.4,0.0,14.4,0,Overcast,2020,7,14,Monsoon,10.0,2,Dry Summer
Delhi,15-07-2020,36.8,28.2,41.7,33.1,0.1,18.4,1,Light Drizzle,2020,7,15,Monsoon,8.6,2,Dry Summer
Delhi,16-07-2020,33.6,28.4,39.4,33.4,4.5,21.4,1,Slight Rain,2020,7,16,Monsoon,5.2,2,Dry Summer
Delhi,17-07-2020,35.0,28.4,40.5,33.9,8.1,18.7,1,Moderate Rain,2020,7,17,Monsoon,6.6,2,Dry Summer
Delhi,18-07-2020,36.0,27.6,42.2,33.4,2.3,16.6,1,Moderate Drizzle,2020,7,18,Monsoon,8.4,2,Dry Summer
Delhi,19-07-2020,34.5,27.5,41.2,33.6,12.2,16.7,1,Moderate Rain,2020,7,19,Monsoon,7.0,2,Dry Summer
Delhi,20-07-2020,33.3,26.5,39.9,31.4,12.0,16.8,1,Moderate Rain,2020,7,20,Monsoon,6.8,2,Dry Summer
Delhi,21-07-2020,32.2,25.2,39.8,30.4,8.4,12.3,1,Moderate Rain,2020,7,21,Monsoon,7.0,2,Dry Summer
Delhi,22-07-2020,30.2,25.5,34.9,30.9,15.7,16.1,1,Moderate Rain,2020,7,22,Monsoon,4.7,3,Heavy Monsoon
Delhi,23-07-2020,32.8,24.5,38.9,29.5,0.3,9.0,1,Light Drizzle,2020,7,23,Monsoon,8.3,2,Dry Summer
Delhi,24-07-2020,32.1,26.2,39.3,31.3,2.8,14.0,1,Slight Rain,2020,7,24,Monsoon,5.9,2,Dry Summer
Delhi,25-07-2020,32.2,25.9,38.4,30.7,2.3,14.7,1,Moderate Drizzle,2020,7,25,Monsoon,6.3,2,Dry Summer
Delhi,26-07-2020,33.9,25.6,41.8,30.8,4.1,10.4,1,Slight Rain,2020,7,26,Monsoon,8.3,2,Dry Summer
Delhi,27-07-2020,34.3,28.1,40.7,34.8,2.0,17.7,1,Moderate Drizzle,2020,7,27,Monsoon,6.2,2,Dry Summer
Delhi,28-07-2020,35.5,28.8,41.2,33.3,0.5,20.0,1,Moderate Drizzle,2020,7,28,Monsoon,6.7,2,Dry Summer
Delhi,29-07-2020,34.1,27.8,39.9,32.8,0.5,17.1,1,Light Drizzle,2020,7,29,Monsoon,6.3,2,Dry Summer
Delhi,30-07-2020,31.6,25.8,38.1,30.5,4.0,12.3,1,Moderate Rain,2020,7,30,Monsoon,5.8,2,Dry Summer
Delhi,31-07-2020,32.8,25.5,40.3,31.3,10.6,10.1,1,Moderate Rain,2020,7,31,Monsoon,7.3,2,Dry Summer
Delhi,01-08-2020,32.7,26.9,39.8,33.2,3.7,8.9,1,Dense Drizzle,2020,8,1,Monsoon,5.8,2,Dry Summer
Delhi,02-08-2020,35.0,27.6,41.3,34.5,0.1,15.5,1,Light Drizzle,2020,8,2,Monsoon,7.4,2,Dry Summer
Delhi,03-08-2020,35.7,28.3,42.0,34.0,0.6,15.1,1,Light Drizzle,2020,8,3,Monsoon,7.4,2,Dry Summer
Delhi,04-08-2020,37.0,27.5,44.1,33.8,0.8,11.7,1,Light Drizzle,2020,8,4,Monsoon,9.5,2,Dry Summer
Delhi,05-08-2020,33.8,28.3,39.6,35.2,3.4,18.9,1,Slight Rain,2020,8,5,Monsoon,5.5,2,Dry Summer
Delhi,06-08-2020,34.8,27.5,37.7,31.6,0.1,35.3,1,Light Drizzle,2020,8,6,Monsoon,7.3,2,Dry Summer
Delhi,07-08-2020,33.6,27.3,38.8,30.7,0.7,26.2,1,Light Drizzle,2020,8,7,Monsoon,6.3,2,Dry Summer
Delhi,08-08-2020,34.8,27.6,43.3,35.6,3.1,8.9,1,Moderate Drizzle,2020,8,8,Monsoon,7.2,2,Dry Summer
Delhi,09-08-2020,33.2,27.0,40.9,33.5,19.1,12.0,1,Moderate Rain,2020,8,9,Monsoon,6.2,2,Dry Summer
Delhi,10-08-2020,31.2,26.7,37.8,32.8,2.5,12.8,1,Moderate Drizzle,2020,8,10,Monsoon,4.5,2,Dry Summer
Delhi,11-08-2020,31.7,26.7,39.1,33.2,16.0,11.5,1,Moderate Rain,2020,8,11,Monsoon,5.0,2,Dry Summer
Delhi,12-08-2020,33.9,26.5,40.5,31.9,2.9,15.8,1,Moderate Drizzle,2020,8,12,Monsoon,7.4,2,Dry Summer
Delhi,13-08-2020,27.8,25.9,34.3,31.6,80.1,12.2,1,Heavy Rain,2020,8,13,Monsoon,1.9,3,Heavy Monsoon
Delhi,14-08-2020,30.9,25.7,36.5,30.6,5.0,20.2,1,Moderate Drizzle,2020,8,14,Monsoon,5.2,3,Heavy Monsoon
Delhi,15-08-2020,32.4,26.0,39.6,31.9,2.2,14.6,1,Moderate Drizzle,2020,8,15,Monsoon,6.4,2,Dry Summer
Delhi,16-08-2020,32.1,26.2,39.0,31.8,5.5,15.3,1,Dense Drizzle,2020,8,16,Monsoon,5.9,2,Dry Summer
Delhi,17-08-2020,32.9,27.0,40.4,33.4,2.8,11.8,1,Slight Rain,2020,8,17,Monsoon,5.9,2,Dry Summer
Delhi,18-08-2020,32.3,27.5,39.9,34.6,11.9,10.2,1,Moderate Rain,2020,8,18,Monsoon,4.8,2,Dry Summer
Delhi,19-08-2020,29.3,26.2,35.8,32.2,19.5,10.5,1,Moderate Rain,2020,8,19,Monsoon,3.1,3,Heavy Monsoon
Delhi,20-08-2020,28.6,24.5,34.7,29.5,9.6,13.6,1,Moderate Rain,2020,8,20,Monsoon,4.1,3,Heavy Monsoon
Delhi,21-08-2020,32.3,26.1,37.9,30.8,0.2,19.0,1,Light Drizzle,2020,8,21,Monsoon,6.2,2,Dry Summer
Delhi,22-08-2020,33.0,26.0,36.3,30.0,0.1,27.0,1,Light Drizzle,2020,8,22,Monsoon,7.0,2,Dry Summer
Delhi,23-08-2020,31.6,25.8,35.6,29.9,1.5,25.4,1,Light Drizzle,2020,8,23,Monsoon,5.8,3,Heavy Monsoon
Delhi,24-08-2020,30.9,25.6,34.9,29.8,0.6,24.0,1,Light Drizzle,2020,8,24,Monsoon,5.3,3,Heavy Monsoon
Delhi,25-08-2020,32.1,25.7,37.9,30.7,1.3,16.6,1,Light Drizzle,2020,8,25,Monsoon,6.4,2,Dry Summer
Delhi,26-08-2020,32.3,26.1,37.4,31.5,0.6,12.4,1,Light Drizzle,2020,8,26,Monsoon,6.2,2,Dry Summer
Delhi,27-08-2020,31.7,26.7,37.4,31.9,0.8,12.0,1,Light Drizzle,2020,8,27,Monsoon,5.0,2,Dry Summer
Delhi,28-08-2020,32.8,26.4,39.6,33.0,3.7,11.6,1,Moderate Rain,2020,8,28,Monsoon,6.4,2,Dry Summer
Delhi,29-08-2020,32.4,25.6,39.1,32.0,2.1,12.7,1,Dense Drizzle,2020,8,29,Monsoon,6.8,2,Dry Summer
Delhi,30-08-2020,30.8,26.3,34.7,29.8,2.7,29.4,1,Moderate Drizzle,2020,8,30,Monsoon,4.5,3,Heavy Monsoon
Delhi,31-08-2020,31.7,25.3,34.7,29.0,1.5,22.2,1,Light Drizzle,2020,8,31,Monsoon,6.4,2,Dry Summer
Delhi,01-09-2020,32.5,25.2,37.3,29.7,0.9,10.7,1,Light Drizzle,2020,9,1,Monsoon,7.3,2,Dry Summer
Delhi,02-09-2020,32.4,25.5,39.0,29.6,0.4,10.8,1,Light Drizzle,2020,9,2,Monsoon,6.9,2,Dry Summer
Delhi,03-09-2020,31.6,26.3,38.2,32.4,6.7,19.2,1,Moderate Rain,2020,9,3,Monsoon,5.3,2,Dry Summer
Delhi,04-09-2020,32.3,26.2,38.5,31.4,3.0,17.6,1,Slight Rain,2020,9,4,Monsoon,6.1,2,Dry Summer
Delhi,05-09-2020,33.0,26.3,40.4,32.9,10.7,9.0,1,Moderate Rain,2020,9,5,Monsoon,6.7,2,Dry Summer
Delhi,06-09-2020,31.1,26.0,37.6,32.1,4.2,8.7,1,Dense Drizzle,2020,9,6,Monsoon,5.1,2,Dry Summer
Delhi,07-09-2020,32.2,26.5,39.9,33.1,5.5,12.6,1,Slight Rain,2020,9,7,Monsoon,5.7,2,Dry Summer
Delhi,08-09-2020,33.2,26.3,40.2,32.3,0.5,7.6,1,Light Drizzle,2020,9,8,Monsoon,6.9,2,Dry Summer
Delhi,09-09-2020,34.3,26.2,39.7,32.2,0.0,14.8,0,Overcast,2020,9,9,Monsoon,8.1,2,Dry Summer
Delhi,10-09-2020,34.6,25.9,38.4,31.0,0.0,15.5,0,Overcast,2020,9,10,Monsoon,8.7,2,Dry Summer
Delhi,11-09-2020,35.2,26.0,39.9,30.9,0.0,13.0,0,Overcast,2020,9,11,Monsoon,9.2,2,Dry Summer
Delhi,12-09-2020,35.0,25.9,39.8,31.4,0.0,10.5,0,Overcast,2020,9,12,Monsoon,9.1,2,Dry Summer
Delhi,13-09-2020,34.0,26.7,38.9,32.9,0.0,10.8,0,Overcast,2020,9,13,Monsoon,7.3,2,Dry Summer
Delhi,14-09-2020,34.5,26.8,40.1,33.5,0.3,12.1,1,Light Drizzle,2020,9,14,Monsoon,7.7,2,Dry Summer
Delhi,15-09-2020,35.9,26.6,40.3,32.5,0.0,16.1,0,Overcast,2020,9,15,Monsoon,9.3,2,Dry Summer
Delhi,16-09-2020,37.2,27.6,41.0,33.0,0.0,14.9,0,Partly Cloudy,2020,9,16,Monsoon,9.6,2,Dry Summer
Delhi,17-09-2020,37.6,27.6,40.9,32.2,0.0,19.3,0,Overcast,2020,9,17,Monsoon,10.0,2,Dry Summer
Delhi,18-09-2020,38.3,28.1,41.4,32.7,0.0,16.6,0,Overcast,2020,9,18,Monsoon,10.2,2,Dry Summer
Delhi,19-09-2020,36.9,27.7,40.7,33.2,0.0,13.4,0,Partly Cloudy,2020,9,19,Monsoon,9.2,2,Dry Summer
Delhi,20-09-2020,36.7,27.1,39.4,33.5,0.0,17.2,0,Overcast,2020,9,20,Monsoon,9.6,2,Dry Summer
Delhi,21-09-2020,36.1,26.0,39.7,30.5,0.0,10.5,0,Clear,2020,9,21,Monsoon,10.1,2,Dry Summer
Delhi,22-09-2020,33.6,27.2,39.5,32.5,5.6,16.8,1,Slight Rain,2020,9,22,Monsoon,6.4,2,Dry Summer
Delhi,23-09-2020,32.8,26.2,38.5,31.3,2.8,11.6,1,Dense Drizzle,2020,9,23,Monsoon,6.6,2,Dry Summer
Delhi,24-09-2020,35.8,25.6,39.0,30.1,0.0,17.4,0,Overcast,2020,9,24,Monsoon,10.2,2,Dry Summer
Delhi,25-09-2020,37.4,25.8,38.5,29.7,0.0,20.6,0,Clear,2020,9,25,Monsoon,11.6,2,Dry Summer
Delhi,26-09-2020,35.1,24.8,36.2,27.6,0.0,17.8,0,Partly Cloudy,2020,9,26,Monsoon,10.3,2,Dry Summer
Delhi,27-09-2020,35.2,24.0,37.5,26.1,0.0,12.1,0,Mainly Clear,2020,9,27,Monsoon,11.2,2,Dry Summer
Delhi,28-09-2020,35.5,23.5,36.2,26.3,0.0,19.8,0,Clear,2020,9,28,Monsoon,12.0,2,Dry Summer
Delhi,29-09-2020,35.1,22.3,35.9,23.8,0.0,21.2,0,Clear,2020,9,29,Monsoon,12.8,2,Dry Summer
Delhi,30-09-2020,35.2,21.8,34.3,22.1,0.0,20.6,0,Clear,2020,9,30,Monsoon,13.4,1,Mild Transition
Delhi,01-10-2020,35.8,21.8,36.0,22.7,0.0,18.9,0,Clear,2020,10,1,Retreating Monsoon,14.0,2,Dry Summer
Delhi,02-10-2020,35.2,21.5,36.4,24.0,0.0,14.2,0,Clear,2020,10,2,Retreating Monsoon,13.7,1,Mild Transition
Delhi,03-10-2020,34.3,21.1,34.9,24.0,0.0,15.0,0,Clear,2020,10,3,Retreating Monsoon,13.2,1,Mild Transition
Delhi,04-10-2020,33.9,18.7,34.1,20.3,0.0,15.3,0,Clear,2020,10,4,Retreating Monsoon,15.2,1,Mild Transition
Delhi,05-10-2020,34.4,19.8,33.8,20.5,0.0,18.9,0,Clear,2020,10,5,Retreating Monsoon,14.6,1,Mild Transition
Delhi,06-10-2020,34.6,19.5,34.0,20.1,0.0,17.7,0,Clear,2020,10,6,Retreating Monsoon,15.1,1,Mild Transition
Delhi,07-10-2020,34.9,20.0,35.1,20.8,0.0,14.0,0,Clear,2020,10,7,Retreating Monsoon,14.9,1,Mild Transition
Delhi,08-10-2020,34.3,19.1,35.1,20.7,0.0,13.5,0,Clear,2020,10,8,Retreating Monsoon,15.2,1,Mild Transition
Delhi,09-10-2020,33.6,19.9,35.5,21.8,0.0,10.6,0,Clear,2020,10,9,Retreating Monsoon,13.7,1,Mild Transition
Delhi,10-10-2020,33.9,20.8,34.7,22.8,0.0,13.5,0,Partly Cloudy,2020,10,10,Retreating Monsoon,13.1,1,Mild Transition
Delhi,11-10-2020,33.9,20.8,34.3,22.2,0.0,14.2,0,Clear,2020,10,11,Retreating Monsoon,13.1,1,Mild Transition
Delhi,12-10-2020,33.2,20.6,35.2,22.9,0.0,10.7,0,Clear,2020,10,12,Retreating Monsoon,12.6,1,Mild Transition
Delhi,13-10-2020,34.0,21.9,34.9,24.3,0.0,11.0,0,Partly Cloudy,2020,10,13,Retreating Monsoon,12.1,1,Mild Transition
Delhi,14-10-2020,32.7,23.2,35.6,26.7,0.0,10.7,0,Overcast,2020,10,14,Retreating Monsoon,9.5,2,Dry Summer
Delhi,15-10-2020,33.6,22.3,34.9,24.7,0.0,12.2,0,Partly Cloudy,2020,10,15,Retreating Monsoon,11.3,1,Mild Transition
Delhi,16-10-2020,32.7,18.4,32.1,19.2,0.0,11.0,0,Clear,2020,10,16,Retreating Monsoon,14.3,1,Mild Transition
Delhi,17-10-2020,33.0,21.5,32.8,22.7,0.0,9.5,0,Clear,2020,10,17,Retreating Monsoon,11.5,1,Mild Transition
Delhi,18-10-2020,33.3,18.8,31.4,18.8,0.0,13.5,0,Mainly Clear,2020,10,18,Retreating Monsoon,14.5,1,Mild Transition
Delhi,19-10-2020,32.5,18.5,30.9,17.7,0.0,14.3,0,Mainly Clear,2020,10,19,Retreating Monsoon,14.0,1,Mild Transition
Delhi,20-10-2020,33.1,16.8,30.8,15.4,0.0,14.8,0,Clear,2020,10,20,Retreating Monsoon,16.3,1,Mild Transition
Delhi,21-10-2020,33.3,17.3,31.8,17.8,0.0,9.9,0,Overcast,2020,10,21,Retreating Monsoon,16.0,1,Mild Transition
Delhi,22-10-2020,32.5,20.4,31.9,20.4,0.0,11.4,0,Overcast,2020,10,22,Retreating Monsoon,12.1,1,Mild Transition
Delhi,23-10-2020,32.5,17.4,31.1,18.3,0.0,11.3,0,Mainly Clear,2020,10,23,Retreating Monsoon,15.1,1,Mild Transition
Delhi,24-10-2020,32.6,18.0,30.5,17.9,0.0,12.1,0,Clear,2020,10,24,Retreating Monsoon,14.6,1,Mild Transition
Delhi,25-10-2020,32.9,18.5,31.4,17.7,0.0,11.0,0,Mainly Clear,2020,10,25,Retreating Monsoon,14.4,1,Mild Transition
Delhi,26-10-2020,32.2,18.2,30.7,18.7,0.0,11.9,0,Overcast,2020,10,26,Retreating Monsoon,14.0,1,Mild Transition
Delhi,27-10-2020,30.9,16.4,27.8,14.2,0.0,15.8,0,Clear,2020,10,27,Retreating Monsoon,14.5,1,Mild Transition
Delhi,28-10-2020,30.1,14.6,28.9,13.0,0.0,11.2,0,Clear,2020,10,28,Retreating Monsoon,15.5,1,Mild Transition
Delhi,29-10-2020,30.0,15.8,29.5,16.1,0.0,8.4,0,Clear,2020,10,29,Retreating Monsoon,14.2,1,Mild Transition
Delhi,30-10-2020,30.1,14.6,27.7,14.3,0.0,13.9,0,Clear,2020,10,30,Retreating Monsoon,15.5,1,Mild Transition
Delhi,31-10-2020,30.2,14.6,27.9,12.8,0.0,16.2,0,Clear,2020,10,31,Retreating Monsoon,15.6,1,Mild Transition
Delhi,01-11-2020,29.2,13.2,25.5,10.7,0.0,16.4,0,Clear,2020,11,1,Pre-Winter,16.0,0,Cold Winter
Delhi,02-11-2020,29.7,12.4,26.1,9.4,0.0,17.9,0,Clear,2020,11,2,Pre-Winter,17.3,0,Cold Winter
Delhi,03-11-2020,29.4,12.0,26.8,10.0,0.0,11.9,0,Clear,2020,11,3,Pre-Winter,17.4,0,Cold Winter
Delhi,04-11-2020,29.2,12.8,26.9,10.5,0.0,13.2,0,Clear,2020,11,4,Pre-Winter,16.4,0,Cold Winter
Delhi,05-11-2020,29.9,13.6,27.9,12.1,0.0,10.3,0,Clear,2020,11,5,Pre-Winter,16.3,0,Cold Winter
Delhi,06-11-2020,30.3,13.2,28.2,12.1,0.0,11.2,0,Clear,2020,11,6,Pre-Winter,17.1,0,Cold Winter
Delhi,07-11-2020,29.7,13.4,26.9,11.8,0.0,15.5,0,Clear,2020,11,7,Pre-Winter,16.3,0,Cold Winter
Delhi,08-11-2020,29.0,12.4,27.5,11.2,0.0,9.3,0,Clear,2020,11,8,Pre-Winter,16.6,0,Cold Winter
Delhi,09-11-2020,28.6,12.8,27.2,12.2,0.0,9.3,0,Clear,2020,11,9,Pre-Winter,15.8,0,Cold Winter
Delhi,10-11-2020,27.6,14.7,26.7,15.3,0.0,10.8,0,Mainly Clear,2020,11,10,Pre-Winter,12.9,0,Cold Winter
Delhi,11-11-2020,27.5,14.6,26.8,14.7,0.0,10.0,0,Clear,2020,11,11,Pre-Winter,12.9,0,Cold Winter
Delhi,12-11-2020,27.0,13.9,26.6,13.9,0.0,8.9,0,Partly Cloudy,2020,11,12,Pre-Winter,13.1,0,Cold Winter
Delhi,13-11-2020,26.9,13.5,26.6,12.9,0.0,7.6,0,Clear,2020,11,13,Pre-Winter,13.4,0,Cold Winter
Delhi,14-11-2020,27.5,13.6,27.1,12.5,0.0,9.9,0,Overcast,2020,11,14,Pre-Winter,13.9,0,Cold Winter
Delhi,15-11-2020,29.1,15.5,27.0,14.2,5.8,18.9,1,Moderate Rain,2020,11,15,Pre-Winter,13.6,1,Mild Transition
Delhi,16-11-2020,24.7,16.3,25.1,16.0,10.6,15.9,1,Moderate Rain,2020,11,16,Pre-Winter,8.4,0,Cold Winter
Delhi,17-11-2020,23.8,14.8,23.8,15.0,0.0,11.0,0,Mainly Clear,2020,11,17,Pre-Winter,9.0,0,Cold Winter
Delhi,18-11-2020,23.4,13.5,22.9,12.9,0.0,9.4,0,Clear,2020,11,18,Pre-Winter,9.9,0,Cold Winter
